"inventory","year","listings","city","median"
7.2,2000,637,"Temple-Belton",88900
7.1,2000,627,"Temple-Belton",1e+05
6.7,2000,595,"Temple-Belton",84200
6.5,2000,578,"Temple-Belton",86200
6.2,2000,560,"Temple-Belton",88300
5.9,2000,536,"Temple-Belton",90600
5.6,2000,523,"Temple-Belton",99100
5.4,2000,501,"Temple-Belton",80400
6.4,2001,592,"Temple-Belton",83100
6.4,2001,592,"Temple-Belton",83200
6.2,2001,572,"Temple-Belton",91700
6,2001,565,"Temple-Belton",94400
6,2001,557,"Temple-Belton",89200
6.9,2001,631,"Temple-Belton",101400
6.6,2001,627,"Temple-Belton",88700
6.2,2001,591,"Temple-Belton",89400
6.3,2001,598,"Temple-Belton",94200
6.3,2001,606,"Temple-Belton",84700
6.2,2001,590,"Temple-Belton",89400
6,2001,572,"Temple-Belton",86900
6.1,2002,584,"Temple-Belton",95000
5.9,2003,603,"Temple-Belton",93800
5.8,2003,589,"Temple-Belton",93100
5.4,2003,550,"Temple-Belton",96500
5.3,2003,534,"Temple-Belton",101100
6.2,2004,611,"Temple-Belton",98300
6.2,2004,615,"Temple-Belton",95000
6.4,2004,651,"Temple-Belton",96100
6.5,2004,654,"Temple-Belton",103600
6.8,2004,679,"Temple-Belton",96800
7.1,2004,707,"Temple-Belton",108500
6.8,2004,692,"Temple-Belton",99400
6.7,2004,690,"Temple-Belton",98200
7,2004,730,"Temple-Belton",101000
6.8,2004,711,"Temple-Belton",101700
6.2,2004,663,"Temple-Belton",96700
6.3,2004,682,"Temple-Belton",95400
6.5,2005,718,"Temple-Belton",96200
6.4,2005,723,"Temple-Belton",94400
6.3,2005,715,"Temple-Belton",102700
6,2005,715,"Temple-Belton",104000
5.7,2005,733,"Temple-Belton",122000
5.3,2005,704,"Temple-Belton",116400
5.2,2005,704,"Temple-Belton",110600
5.5,2006,746,"Temple-Belton",104500
6.7,2006,925,"Temple-Belton",115800
6,2006,889,"Temple-Belton",125300
6,2006,914,"Temple-Belton",115200
5.9,2006,928,"Temple-Belton",105400
5.4,2006,857,"Temple-Belton",113000
5.4,2007,879,"Temple-Belton",99000
5.7,2007,944,"Temple-Belton",111900
5.9,2007,987,"Temple-Belton",116500
5.8,2007,973,"Temple-Belton",117200
5.9,2007,982,"Temple-Belton",125900
6.2,2007,1032,"Temple-Belton",119100
6.5,2007,1056,"Temple-Belton",118000
6.2,2007,997,"Temple-Belton",123800
6.3,2007,1021,"Temple-Belton",127500
6.5,2008,1041,"Temple-Belton",122500
6.7,2008,1074,"Temple-Belton",108700
6.8,2008,1095,"Temple-Belton",118100
6.6,2008,1063,"Temple-Belton",122200
6.8,2008,1103,"Temple-Belton",128100
6.6,2008,1047,"Temple-Belton",123800
6.8,2008,1025,"Temple-Belton",128900
6.5,2008,992,"Temple-Belton",113300
6.5,2008,971,"Temple-Belton",109200
6.5,2008,944,"Temple-Belton",130000
6.4,2008,925,"Temple-Belton",124300
7,2009,987,"Temple-Belton",123800
7.6,2009,1063,"Temple-Belton",123900
8.1,2009,1096,"Temple-Belton",117300
8,2009,1061,"Temple-Belton",119000
8.3,2009,1084,"Temple-Belton",124600
7.9,2009,1044,"Temple-Belton",120300
7.5,2009,1008,"Temple-Belton",130700
7.5,2009,1016,"Temple-Belton",128400
7.2,2009,993,"Temple-Belton",112700
6.7,2009,948,"Temple-Belton",119700
6.5,2009,949,"Temple-Belton",121800
6,2009,880,"Temple-Belton",111700
6.6,2010,966,"Temple-Belton",105000
6.7,2010,971,"Temple-Belton",110800
7.4,2010,1110,"Temple-Belton",125400
6.8,2010,1049,"Temple-Belton",115700
7.3,2010,1114,"Temple-Belton",140000
7.8,2010,1176,"Temple-Belton",138000
8,2010,1195,"Temple-Belton",115500
8,2010,1160,"Temple-Belton",127300
7.9,2010,1119,"Temple-Belton",118100
7.8,2010,1078,"Temple-Belton",119200
7.8,2010,1052,"Temple-Belton",107900
8,2010,1074,"Temple-Belton",138000
8.1,2011,1079,"Temple-Belton",125000
8.4,2011,1107,"Temple-Belton",133800
9,2011,1171,"Temple-Belton",121800
9.3,2011,1162,"Temple-Belton",115500
10,2011,1222,"Temple-Belton",130900
9.7,2011,1208,"Temple-Belton",135100
9.5,2011,1193,"Temple-Belton",125000
9.3,2011,1176,"Temple-Belton",135800
8.9,2011,1133,"Temple-Belton",130600
8.7,2011,1107,"Temple-Belton",148900
8.6,2011,1095,"Temple-Belton",117100
7.9,2011,1006,"Temple-Belton",120700
8.5,2012,1108,"Temple-Belton",124000
8.5,2012,1125,"Temple-Belton",127500
8.5,2012,1135,"Temple-Belton",134700
8.5,2012,1144,"Temple-Belton",125300
8.4,2012,1150,"Temple-Belton",138300
8.4,2012,1131,"Temple-Belton",134600
8.1,2012,1089,"Temple-Belton",124200
8.2,2012,1091,"Temple-Belton",127000
7.7,2012,1038,"Temple-Belton",119300
7.6,2012,1042,"Temple-Belton",124200
7.2,2012,999,"Temple-Belton",118600
6.7,2012,933,"Temple-Belton",132900
7.1,2013,973,"Temple-Belton",93300
7.6,2013,1059,"Temple-Belton",94200
7.9,2013,1099,"Temple-Belton",115200
7.7,2013,1076,"Temple-Belton",110800
7.7,2013,1065,"Temple-Belton",130000
7.4,2013,1037,"Temple-Belton",129200
7.5,2013,1047,"Temple-Belton",128500
7,2013,1005,"Temple-Belton",117000
7,2013,1009,"Temple-Belton",110000
6.4,2013,924,"Temple-Belton",117600
6.3,2013,925,"Temple-Belton",112500
5.8,2013,848,"Temple-Belton",135000
5.6,2014,837,"Temple-Belton",100800
6.2,2014,892,"Temple-Belton",128200
6.7,2014,963,"Temple-Belton",102700
6.7,2014,970,"Temple-Belton",115800
6.6,2014,969,"Temple-Belton",131200
6.5,2014,952,"Temple-Belton",148600
6.3,2014,933,"Temple-Belton",130000
6.1,2014,896,"Temple-Belton",134300
5.9,2014,863,"Temple-Belton",142000
5.7,2014,844,"Temple-Belton",115200
5.5,2014,798,"Temple-Belton",126900
4.9,2014,728,"Temple-Belton",140700
4.9,2015,727,"Temple-Belton",124500
5.5,2015,825,"Temple-Belton",120800
5.7,2015,884,"Temple-Belton",123000
5.7,2015,877,"Temple-Belton",145400
5.4,2015,825,"Temple-Belton",142800
5.5,2015,858,"Temple-Belton",148900
5.8,2015,909,"Temple-Belton",139500
1.3,2003,103,"Texarkana",81900
3.9,2003,311,"Texarkana",73300
5.4,2003,430,"Texarkana",80000
6.2,2003,513,"Texarkana",81200
6.2,2004,500,"Texarkana",85000
6.4,2004,507,"Texarkana",78500
7,2004,555,"Texarkana",83000
7.2,2004,557,"Texarkana",96500
7.2,2004,559,"Texarkana",91500
7.4,2004,566,"Texarkana",77800
7.6,2004,580,"Texarkana",97800
7.3,2004,559,"Texarkana",91200
7,2004,549,"Texarkana",86000
5.9,2005,490,"Texarkana",86200
6.1,2005,545,"Texarkana",92500
5.6,2005,501,"Texarkana",112000
6.6,2007,530,"Texarkana",79400
6.9,2008,539,"Texarkana",101400
7.9,2008,599,"Texarkana",94200
8.7,2008,634,"Texarkana",98000
7.7,2008,558,"Texarkana",1e+05
7.8,2008,577,"Texarkana",97500
8.4,2008,623,"Texarkana",101000
7.9,2008,584,"Texarkana",124200
7.6,2008,570,"Texarkana",88800
7.8,2008,586,"Texarkana",99300
7.6,2008,577,"Texarkana",131200
7.4,2008,556,"Texarkana",80800
7,2008,532,"Texarkana",89300
7.4,2009,553,"Texarkana",95800
7.6,2009,562,"Texarkana",107100
7.8,2009,576,"Texarkana",120000
8.4,2009,597,"Texarkana",102000
7.8,2009,547,"Texarkana",110900
8.2,2009,574,"Texarkana",1e+05
8.8,2009,598,"Texarkana",115600
8.7,2009,582,"Texarkana",111000
8.8,2009,592,"Texarkana",97500
8.9,2009,602,"Texarkana",138600
8.7,2009,593,"Texarkana",99200
8.4,2009,567,"Texarkana",110000
8.3,2010,566,"Texarkana",110000
8.2,2010,567,"Texarkana",131400
7.7,2010,566,"Texarkana",71700
8.4,2010,634,"Texarkana",105000
8.6,2010,653,"Texarkana",112000
8.5,2010,634,"Texarkana",143000
9.1,2010,680,"Texarkana",125000
9.3,2010,694,"Texarkana",104300
9,2010,680,"Texarkana",123800
9,2010,677,"Texarkana",125000
9,2010,670,"Texarkana",102500
9.1,2010,684,"Texarkana",88100
9,2011,676,"Texarkana",113300
9.2,2011,688,"Texarkana",110000
9.9,2011,716,"Texarkana",95000
9.8,2011,699,"Texarkana",107800
10.7,2011,733,"Texarkana",98800
10.8,2011,745,"Texarkana",106700
10.4,2011,745,"Texarkana",106700
9.9,2011,706,"Texarkana",106200
10,2011,707,"Texarkana",114200
10.1,2011,733,"Texarkana",80000
9.4,2011,695,"Texarkana",92500
8.7,2011,642,"Texarkana",93300
9,2012,660,"Texarkana",92000
8.2,2012,619,"Texarkana",81400
8.4,2012,619,"Texarkana",105000
8.6,2012,638,"Texarkana",108800
9,2012,683,"Texarkana",103300
9.3,2012,703,"Texarkana",108600
9.7,2012,720,"Texarkana",111700
10,2012,723,"Texarkana",101700
9.1,2012,676,"Texarkana",108800
9,2012,666,"Texarkana",102500
6.6,2013,490,"Texarkana",121400
7.3,2013,516,"Texarkana",108300
9.9,2013,694,"Texarkana",108600
10.8,2013,752,"Texarkana",105000
10.2,2013,724,"Texarkana",138300
11.4,2013,800,"Texarkana",114000
11.8,2013,825,"Texarkana",114400
11.8,2013,825,"Texarkana",114400
11.1,2013,815,"Texarkana",118000
11.4,2013,820,"Texarkana",121700
11.1,2013,791,"Texarkana",133000
10.5,2013,752,"Texarkana",1e+05
4.2,2014,312,"Texarkana",108800
10.1,2014,768,"Texarkana",102500
10.4,2014,816,"Texarkana",112500
10.2,2014,823,"Texarkana",94300
10.3,2014,832,"Texarkana",93600
10.4,2014,856,"Texarkana",116700
10.2,2014,855,"Texarkana",112700
10,2014,843,"Texarkana",102500
9.8,2014,821,"Texarkana",99000
9.4,2014,797,"Texarkana",95000
9.2,2014,782,"Texarkana",113300
8.5,2014,729,"Texarkana",96700
3.7,2015,317,"Texarkana",101400
5,2015,438,"Texarkana",93500
6,2015,525,"Texarkana",108000
6.6,2015,579,"Texarkana",107300
7.4,2015,663,"Texarkana",118600
7.5,2015,701,"Texarkana",131100
8.2,2015,776,"Texarkana",121400
8.4,2000,1438,"Tyler",85800
8.7,2000,1483,"Tyler",86200
8.4,2000,1438,"Tyler",87800
9.2,2000,1564,"Tyler",94600
9.2,2000,1564,"Tyler",95000
9.3,2000,1585,"Tyler",94700
9.3,2000,1576,"Tyler",97900
9.3,2000,1574,"Tyler",99000
9.5,2000,1585,"Tyler",97500
9,2000,1490,"Tyler",86400
8.5,2000,1442,"Tyler",98800
8,2000,1331,"Tyler",92500
8.7,2001,1439,"Tyler",95000
8.9,2001,1472,"Tyler",88600
9.2,2001,1505,"Tyler",98900
9.3,2001,1529,"Tyler",101200
9.8,2001,1615,"Tyler",99500
9.6,2001,1582,"Tyler",120400
9.8,2001,1599,"Tyler",103500
9.3,2001,1539,"Tyler",105700
9.2,2001,1535,"Tyler",95000
8.6,2001,1453,"Tyler",104800
8.2,2001,1390,"Tyler",107500
7.4,2001,1278,"Tyler",97700
8,2002,1386,"Tyler",85000
8.1,2002,1432,"Tyler",100900
8.5,2002,1494,"Tyler",97300
8.9,2002,1556,"Tyler",92000
9.1,2002,1611,"Tyler",105800
9.3,2002,1662,"Tyler",114100
9.4,2002,1666,"Tyler",103500
9.1,2002,1622,"Tyler",1e+05
8.9,2002,1597,"Tyler",103700
9,2002,1578,"Tyler",91500
8.8,2002,1516,"Tyler",112600
7.9,2002,1370,"Tyler",111000
8.7,2003,1511,"Tyler",107900
9.5,2003,1616,"Tyler",108100
10.1,2003,1717,"Tyler",114600
10.1,2003,1737,"Tyler",111700
10.5,2003,1778,"Tyler",109700
10.6,2003,1779,"Tyler",117100
8.1,2003,1379,"Tyler",115400
7.8,2003,1329,"Tyler",121400
7.7,2003,1311,"Tyler",112900
7.6,2003,1319,"Tyler",107200
7.6,2003,1314,"Tyler",117000
10.8,2003,1944,"Tyler",105000
7.6,2004,1357,"Tyler",120500
10.3,2004,1887,"Tyler",102100
10.8,2004,2047,"Tyler",116100
10.5,2004,2037,"Tyler",117700
10.2,2004,2054,"Tyler",122800
9.8,2004,2096,"Tyler",125900
9.6,2004,2089,"Tyler",114400
9.1,2004,2026,"Tyler",116000
8.9,2004,2073,"Tyler",124300
8.6,2004,2040,"Tyler",115800
8.4,2004,2034,"Tyler",128700
7.9,2004,1944,"Tyler",124600
7.9,2005,1982,"Tyler",112600
8.2,2005,2066,"Tyler",114800
8.3,2005,2132,"Tyler",121800
8.2,2005,2113,"Tyler",127700
8.3,2005,2164,"Tyler",130300
8.3,2005,2148,"Tyler",134600
8.1,2005,2157,"Tyler",128500
7.8,2005,2138,"Tyler",122000
7.6,2005,2067,"Tyler",123400
7.6,2005,2099,"Tyler",123100
7.4,2005,2051,"Tyler",120800
7,2005,1951,"Tyler",121300
7.5,2006,2084,"Tyler",120300
7.4,2006,2093,"Tyler",120000
7.7,2006,2205,"Tyler",128100
7.9,2006,2273,"Tyler",134900
8.2,2006,2381,"Tyler",136000
8.4,2006,2489,"Tyler",134200
8.3,2006,2469,"Tyler",139100
8.2,2006,2433,"Tyler",133700
8.3,2006,2483,"Tyler",132100
8.2,2006,2457,"Tyler",127100
7.9,2006,2349,"Tyler",132200
7.6,2006,2295,"Tyler",127600
7.7,2007,2348,"Tyler",136300
8.1,2007,2448,"Tyler",130000
8.8,2007,2649,"Tyler",128500
8.9,2007,2723,"Tyler",132200
9.3,2007,2862,"Tyler",137700
9.7,2007,2926,"Tyler",142500
9.8,2007,2969,"Tyler",138400
9.6,2007,2898,"Tyler",132800
9.6,2007,2901,"Tyler",139000
9.5,2007,2866,"Tyler",126600
8.9,2007,2684,"Tyler",134800
9.1,2007,2737,"Tyler",126700
9.4,2008,2777,"Tyler",126200
9.2,2008,2703,"Tyler",130700
9.7,2008,2842,"Tyler",130300
9.8,2008,2849,"Tyler",135500
10.3,2008,2955,"Tyler",135900
10.6,2008,3003,"Tyler",145400
10.9,2008,3044,"Tyler",133600
10.8,2008,2975,"Tyler",135000
10.6,2008,2927,"Tyler",129200
10.7,2008,2897,"Tyler",139000
10.8,2008,2815,"Tyler",122700
10.2,2008,2610,"Tyler",133800
10.3,2009,2624,"Tyler",115600
10.6,2009,2681,"Tyler",136000
11,2009,2732,"Tyler",126800
11.7,2009,2842,"Tyler",132600
12.5,2009,2890,"Tyler",132700
12.8,2009,2977,"Tyler",139300
12.7,2009,2955,"Tyler",131400
12.8,2009,2921,"Tyler",129800
12.5,2009,2858,"Tyler",142000
12.3,2009,2866,"Tyler",136500
11.8,2009,2815,"Tyler",127900
11,2009,2642,"Tyler",131400
11.3,2010,2727,"Tyler",138900
11.5,2010,2763,"Tyler",131500
11.3,2010,2729,"Tyler",130000
12,2010,3014,"Tyler",133200
12.4,2010,3175,"Tyler",142000
13,2010,3294,"Tyler",139400
13.3,2010,3272,"Tyler",135700
13.4,2010,3267,"Tyler",143100
13.8,2010,3296,"Tyler",132900
13.5,2010,3156,"Tyler",136000
13.4,2010,3042,"Tyler",130000
12.7,2010,2878,"Tyler",129400
12.6,2011,2852,"Tyler",120600
13,2011,2938,"Tyler",128800
13.8,2011,3101,"Tyler",134200
14.5,2011,3196,"Tyler",135100
14.9,2011,3266,"Tyler",136100
14.6,2011,3256,"Tyler",145800
14.5,2011,3263,"Tyler",139200
14,2011,3218,"Tyler",144900
13.3,2011,3094,"Tyler",133300
13,2011,3056,"Tyler",133200
12,2011,2876,"Tyler",152600
11.4,2011,2720,"Tyler",130800
11.7,2012,2811,"Tyler",124200
11.7,2012,2857,"Tyler",134400
11.6,2012,2868,"Tyler",135700
11.9,2012,2940,"Tyler",129200
12,2012,2981,"Tyler",137600
12.3,2012,3041,"Tyler",148100
12.2,2012,3072,"Tyler",152100
12,2012,3042,"Tyler",144600
11.6,2012,2953,"Tyler",144000
11.1,2012,2897,"Tyler",136300
10.9,2012,2830,"Tyler",144800
10,2012,2633,"Tyler",140000
10,2013,2658,"Tyler",132400
10,2013,2666,"Tyler",144100
10.4,2013,2788,"Tyler",144800
10.8,2013,2920,"Tyler",142400
10.7,2013,2946,"Tyler",147400
10.8,2013,2986,"Tyler",155600
10.7,2013,2998,"Tyler",153100
10.4,2013,2953,"Tyler",147900
10.2,2013,2917,"Tyler",147600
10.1,2013,2852,"Tyler",155600
9.4,2013,2701,"Tyler",139600
8.7,2013,2500,"Tyler",142700
9,2014,2609,"Tyler",130700
9,2014,2625,"Tyler",150000
9.4,2014,2737,"Tyler",143600
9.5,2014,2778,"Tyler",145000
9.2,2014,2744,"Tyler",152300
9.3,2014,2855,"Tyler",155700
9.4,2014,2875,"Tyler",151500
9.1,2014,2791,"Tyler",155200
8.6,2014,2696,"Tyler",156500
8.1,2014,2602,"Tyler",144100
7.6,2014,2460,"Tyler",159400
6.9,2014,2272,"Tyler",161600
6.9,2015,2290,"Tyler",139400
7,2015,2320,"Tyler",157300
6.9,2015,2373,"Tyler",144000
7,2015,2414,"Tyler",152900
7.4,2015,2547,"Tyler",158100
7.5,2015,2574,"Tyler",170000
7.4,2015,2619,"Tyler",161300
4.3,2000,250,"Victoria",83300
4.7,2000,271,"Victoria",81700
5,2000,285,"Victoria",86700
5,2000,288,"Victoria",87500
5.8,2000,325,"Victoria",70600
6.1,2000,338,"Victoria",88800
6.1,2000,339,"Victoria",90000
5.6,2000,324,"Victoria",84600
5.6,2000,322,"Victoria",81000
5.1,2000,301,"Victoria",75000
4.7,2000,283,"Victoria",103800
4.6,2000,272,"Victoria",85000
4.9,2001,288,"Victoria",80000
4.7,2001,276,"Victoria",79000
5.1,2001,304,"Victoria",85000
5.4,2001,327,"Victoria",80000
5.2,2001,324,"Victoria",77700
5.8,2001,363,"Victoria",90000
5.9,2001,366,"Victoria",90800
4.4,2001,271,"Victoria",90000
5.7,2001,350,"Victoria",87000
4.4,2001,271,"Victoria",88600
4.2,2001,271,"Victoria",88600
3.9,2001,271,"Victoria",82500
4.4,2002,297,"Victoria",90000
4.5,2002,304,"Victoria",73800
4.6,2002,310,"Victoria",88900
5,2002,321,"Victoria",88300
4.9,2002,321,"Victoria",93800
5.3,2002,339,"Victoria",88000
6.3,2002,394,"Victoria",91700
6.2,2002,380,"Victoria",86200
6.4,2002,371,"Victoria",87900
6.7,2002,352,"Victoria",90700
6.3,2003,337,"Victoria",81200
6,2003,332,"Victoria",86000
6.4,2003,350,"Victoria",91200
6.4,2003,358,"Victoria",87500
6.6,2003,363,"Victoria",86700
6.3,2003,359,"Victoria",92100
5.8,2003,335,"Victoria",93000
6.1,2003,352,"Victoria",90000
5.7,2003,332,"Victoria",88800
5.2,2003,316,"Victoria",93300
5.1,2003,311,"Victoria",103300
5.1,2003,310,"Victoria",115000
5.4,2004,326,"Victoria",78300
5.6,2004,332,"Victoria",81700
5.4,2004,330,"Victoria",87800
5.3,2004,324,"Victoria",92500
4.9,2004,320,"Victoria",114300
5.1,2004,336,"Victoria",103600
5.4,2004,360,"Victoria",99200
5.3,2004,354,"Victoria",1e+05
5,2004,341,"Victoria",106000
4.9,2004,335,"Victoria",88300
4.8,2004,328,"Victoria",110000
4.7,2004,329,"Victoria",113000
4.7,2005,335,"Victoria",93600
4.6,2005,327,"Victoria",96800
4.5,2005,324,"Victoria",96400
4.5,2005,321,"Victoria",103300
4.6,2005,314,"Victoria",106900
4.8,2005,326,"Victoria",116200
5.5,2005,383,"Victoria",99100
4.5,2005,325,"Victoria",108200
4.8,2005,345,"Victoria",110000
4.7,2005,340,"Victoria",98300
4.4,2005,328,"Victoria",110000
4.4,2005,320,"Victoria",105400
4.4,2006,328,"Victoria",108900
4.2,2006,316,"Victoria",108300
3.9,2006,288,"Victoria",113300
3.7,2006,289,"Victoria",102100
4.1,2006,324,"Victoria",108300
4.4,2006,346,"Victoria",137800
5,2006,384,"Victoria",101100
4.4,2006,344,"Victoria",104700
4.5,2006,349,"Victoria",91700
4.6,2006,354,"Victoria",111400
3.9,2006,299,"Victoria",113000
3.7,2006,291,"Victoria",115000
3.8,2007,295,"Victoria",106700
4.3,2007,331,"Victoria",107800
3.9,2007,303,"Victoria",125800
3.9,2007,298,"Victoria",106700
4.4,2007,336,"Victoria",129200
4.2,2007,327,"Victoria",125000
6.9,2007,545,"Victoria",132500
4.5,2007,351,"Victoria",125500
7.4,2007,574,"Victoria",128000
4.6,2007,358,"Victoria",101800
7.2,2007,563,"Victoria",115600
4.6,2007,353,"Victoria",116200
5.4,2008,411,"Victoria",97500
4.9,2008,373,"Victoria",119100
5.2,2008,393,"Victoria",123800
6.1,2008,461,"Victoria",128000
6,2008,444,"Victoria",121400
6.1,2008,459,"Victoria",146200
6.3,2008,462,"Victoria",142300
6,2008,443,"Victoria",125700
5.8,2008,429,"Victoria",129200
6,2008,439,"Victoria",108900
5.5,2008,393,"Victoria",120000
5.9,2008,420,"Victoria",116000
6.2,2009,439,"Victoria",112000
6.2,2009,430,"Victoria",142500
6.7,2009,449,"Victoria",122000
6.3,2009,407,"Victoria",117000
7.3,2009,461,"Victoria",136700
7.6,2009,466,"Victoria",132500
7.9,2009,476,"Victoria",126700
7.5,2009,440,"Victoria",137100
7.5,2009,433,"Victoria",140000
7.9,2009,465,"Victoria",115000
7.6,2009,448,"Victoria",122200
7.3,2009,419,"Victoria",128800
6.9,2010,403,"Victoria",110000
6.6,2010,392,"Victoria",109200
6.3,2010,382,"Victoria",137800
6.4,2010,395,"Victoria",116900
7.1,2010,458,"Victoria",113700
7.2,2010,462,"Victoria",135000
6.9,2010,433,"Victoria",132200
7,2010,437,"Victoria",132700
8.2,2010,514,"Victoria",118600
6.9,2010,427,"Victoria",110000
6.6,2010,416,"Victoria",132900
6.2,2010,391,"Victoria",134300
6,2011,383,"Victoria",142900
6.5,2011,399,"Victoria",116700
6.3,2011,390,"Victoria",115700
6,2011,367,"Victoria",125000
5.9,2011,354,"Victoria",112500
5.5,2011,340,"Victoria",136400
5.1,2011,324,"Victoria",135000
4.5,2011,300,"Victoria",134200
4.6,2011,306,"Victoria",130000
4.3,2011,289,"Victoria",112500
4,2011,277,"Victoria",133100
3.8,2011,268,"Victoria",131100
3.5,2012,247,"Victoria",129000
3.4,2012,247,"Victoria",135000
3.4,2012,247,"Victoria",133300
3.7,2012,275,"Victoria",143300
4.1,2012,306,"Victoria",156200
4.2,2012,311,"Victoria",153300
4.2,2012,311,"Victoria",144300
4.1,2012,300,"Victoria",160000
4,2012,296,"Victoria",145000
4.1,2012,304,"Victoria",156000
4,2012,292,"Victoria",152500
3.5,2012,257,"Victoria",156200
3.6,2013,267,"Victoria",140000
3.9,2013,281,"Victoria",132200
3.8,2013,276,"Victoria",143800
3.9,2013,280,"Victoria",152900
3.8,2013,276,"Victoria",145000
3.7,2013,276,"Victoria",153000
3.9,2013,289,"Victoria",150000
3.9,2013,289,"Victoria",161700
4,2013,302,"Victoria",154000
